Sitename,siteID,year,month,AvgDepthtoGroundwater,rivercfs,Date 
Harrison,13,2005,7,136.75,446,7/1/2005
Harrison,13,2005,8,139.5,532,8/1/2005
Harrison,13,2005,9,153.5,333,9/1/2005
Harrison,13,2005,10,142.75,475,10/1/2005
Harrison,13,2005,11,137.75,792,11/1/2005
Harrison,13,2005,12,141.5,665,12/1/2005
Harrison,13,2006,1,146.875,562,1/1/2006
Harrison,13,2006,2,158.5,573,2/1/2006
Harrison,13,2006,3,133.375,403,3/1/2006
Harrison,13,2006,4,130.75,600,4/1/2006
Harrison,13,2006,5,128.5,578,5/1/2006
Harrison,13,2006,6,124.4,737,6/1/2006
Harrison,13,2006,7,126,414,7/1/2006
Harrison,13,2006,8,101.2,1550,8/1/2006
Harrison,13,2006,9,138.2,350,9/1/2006
Harrison,13,2006,10,110.7,785,10/1/2006
Harrison,13,2006,11,110.8,1090,11/1/2006
Harrison,13,2006,12,118,935,12/1/2006
Harrison,13,2007,1,131.2,637,1/1/2007
Harrison,13,2007,2,127.7,840,2/1/2007
Harrison,13,2007,3,52.9,2130,3/1/2007
Harrison,13,2007,4,91.5,1200,4/1/2007
Harrison,13,2007,5,9,3700,5/1/2007
Harrison,13,2007,6,94.6,1080,6/1/2007
Harrison,13,2007,7,110.88,535,7/1/2007
Harrison,13,2007,8,115.58,459,8/1/2007
Harrison,13,2007,9,121.98,396,9/1/2007
Harrison,13,2007,10,129.58,283,10/1/2007
Harrison,13,2007,11,106.98,670,11/1/2007
Harrison,13,2007,12,107.68,747,12/1/2007
Harrison,13,2008,1,110.48,796,1/1/2008
Harrison,13,2008,2,105.58,1040,2/1/2008
Harrison,13,2008,3,35.58,2300,3/1/2008
Harrison,13,2008,4,28.68,2940,4/1/2008
Harrison,13,2008,5,34.48,2920,5/1/2008
Harrison,13,2008,6,31.08,2710,6/1/2008
Harrison,13,2008,7,103.88,809,7/1/2008
Harrison,13,2008,8,114.38,562,8/1/2008
Harrison,13,2008,9,117.78,507,9/1/2008
Harrison,13,2008,10,116.58,345,10/1/2008
Harrison,13,2008,11,120.58,412,11/1/2008
Harrison,13,2008,12,118.58,613,12/1/2008
Harrison,13,2009,1,113.78,794,1/1/2009
Harrison,13,2009,2,115.28,706,2/1/2009
Harrison,13,2009,3,98.78,863,3/1/2009
Harrison,13,2009,4,79.38,1600,4/1/2009
Harrison,13,2009,5,6.08,3920,5/1/2009
Harrison,13,2009,6,66.98,2160,6/1/2009
Harrison,13,2009,7,108.08,876,7/1/2009
Harrison,13,2009,8,108.98,652,8/1/2009
Harrison,13,2009,9,117.98,436,9/1/2009
Harrison,13,2009,10,117.98,429,10/1/2009
Harrison,13,2009,11,112.58,575,11/1/2009
Harrison,13,2009,12,119.38,625,12/1/2009
Harrison,13,2010,1,116.28,671,1/1/2010
Harrison,13,2010,2,117.58,632,2/1/2010
Harrison,13,2010,3,103.28,753,3/1/2010
Harrison,13,2010,4,13.18,3580,4/1/2010
Harrison,13,2010,5,49.48,3110,5/1/2010
Harrison,13,2010,6,104.78,887,6/1/2010
Harrison,13,2010,7,119.98,502,7/1/2010
Harrison,13,2010,8,104.98,651,8/1/2010
Harrison,13,2010,9,95.38,1450,9/1/2010
Harrison,13,2010,10,133.78,225,10/1/2010
Harrison,13,2010,11,112.88,567,11/1/2010
Harrison,13,2010,12,95.02,1310,12/1/2010
Harrison,13,2011,1,114.68,683,1/1/2011
Harrison,13,2011,2,121.18,776,2/1/2011
Harrison,13,2011,3,112.98,588,3/1/2011
Harrison,13,2011,4,106.88,624,4/1/2011
Harrison,13,2011,5,97.38,738,5/1/2011
Harrison,13,2011,6,104.48,694,6/1/2011
Harrison,13,2011,7,111.18,613,7/1/2011
Harrison,13,2011,8,102.58,541,8/1/2011
Harrison,13,2011,9,118.78,218,9/1/2011
Harrison,13,2011,10,122.08,251,10/1/2011
Harrison,13,2011,11,93.98,1020,11/1/2011
Harrison,13,2011,12,103.28,967,12/1/2011
Harrison,13,2012,1,121.18,523,1/1/2012
Harrison,13,2012,2,116.18,588,2/1/2012
Harrison,13,2012,3,89.38,1020,3/1/2012
Harrison,13,2012,4,81.78,955,4/1/2012
Harrison,13,2012,5,101.58,620,5/1/2012
Harrison,13,2012,6,99.28,679,6/1/2012
Harrison,13,2012,7,118.08,296,7/1/2012
Harrison,13,2012,8,111.68,316,8/1/2012
Harrison,13,2012,9,133.08,109,9/1/2012
Harrison,13,2012,10,128.58,141,10/1/2012
Harrison,13,2012,11,124.68,301,11/1/2012
Harrison,13,2012,12,103.88,631,12/1/2012
Harrison,13,2013,1,130.08,316,1/1/2013
Harrison,13,2013,2,123.08,464,2/1/2013
Harrison,13,2013,3,111.08,446,3/1/2013
Harrison,13,2013,4,114.28,481,4/1/2013
Harrison,13,2013,5,113,583,5/1/2013
Harrison,13,2013,6,114.4,438,6/1/2013
Harrison,13,2013,7,124.8,89.3,7/1/2013
Harrison,13,2013,8,128.9,197,8/1/2013
Harrison,13,2013,9,88.7,933,9/1/2013
Harrison,13,2013,10,106.5,1830,10/1/2013
Harrison,13,2013,11,106.7,781,11/1/2013
Harrison,13,2013,12,118.1,558,12/1/2013
Harrison,13,2014,1,114.875,554,1/1/2014
Harrison,13,2014,2,119.8,530,2/1/2014
Harrison,13,2014,3,107.1,575,3/1/2014
Harrison,13,2014,4,116.6,591,4/1/2014
Harrison,13,2014,5,96.68,827,5/1/2014
Harrison,13,2014,6,107.78,631,6/1/2014
Harrison,13,2014,7,108.88,452,7/1/2014
Harrison,13,2014,8,119.98,262,8/1/2014
Harrison,13,2014,9,114.68,363,9/1/2014
Harrison,13,2014,10,114.08,361,10/1/2014
Harrison,13,2014,11,101.225,631,11/1/2014
Harrison,13,2014,12,99.68,818,12/1/2014
Harrison,13,2015,1,109.88,607,1/1/2015
Harrison,13,2015,2,101.98,781,2/1/2015
Harrison,13,2015,3,107.98,605,3/1/2015
Harrison,13,2015,4,109.6,619,4/1/2015
Harrison,13,2015,5,51.38,2470,5/1/2015
Harrison,13,2015,6,58.68,2230,6/1/2015
Harrison,13,2015,7,93.08,1020,7/1/2015
Harrison,13,2015,8,108.78,530,8/1/2015
Harrison,13,2015,9,120.08,254,9/1/2015
Harrison,13,2015,10,126.98,184,10/1/2015
Harrison,13,2015,11,85.68,1320,11/1/2015
Harrison,13,2015,12,75.35,1890,12/1/2015
Harrison,13,2016,1,115.18,614,1/1/2016
Harrison,13,2016,2,109.08,881,2/1/2016
Harrison,13,2016,3,98.28,978,3/1/2016
Harrison,13,2016,4,96.58,1070,4/1/2016
Harrison,13,2016,5,80.48,1690,5/1/2016
Harrison,13,2016,6,69.08,1690,6/1/2016
Harrison,13,2016,7,115.88,614,7/1/2016
Harrison,13,2016,8,122.18,375,8/1/2016
Harrison,13,2016,9,128.58,251,9/1/2016
Harrison,13,2016,10,149.88,110,10/1/2016
Harrison,13,2016,11,117.78,454,11/1/2016
Harrison,13,2016,12,107.48,765,12/1/2016
Harrison,13,2017,1,101.98,855,1/1/2017
Harrison,13,2017,2,100.38,961,2/1/2017
Harrison,13,2017,3,62.18,2390,3/1/2017
Harrison,13,2017,4,14.58,3560,4/1/2017
Harrison,13,2017,5,-22.72,5120,5/1/2017
Harrison,13,2017,6,94.98,1110,6/1/2017
Harrison,13,2017,7,119.88,479,7/1/2017
Harrison,13,2017,8,118.38,395,8/1/2017
Harrison,13,2017,9,118.88,387,9/1/2017
Harrison,13,2017,10,111.08,582,10/1/2017
Harrison,13,2017,11,92.18,1130,11/1/2017
Harrison,13,2017,12,99.38,1130,12/1/2017
Harrison,13,2018,1,117.88,,1/1/2018
Sevilleta,14,2003,10,173.1,42.1,10/1/2003
Sevilleta,14,2003,11,164.6,481,11/1/2003
Sevilleta,14,2003,12,145.3,520,12/1/2003
Sevilleta,14,2004,1,151.9,593,1/1/2004
Sevilleta,14,2004,2,141.1,537,2/1/2004
Sevilleta,14,2004,3,146.2,519,3/1/2004
Sevilleta,14,2004,4,145.2,1350,4/1/2004
Sevilleta,14,2004,5,89.4,2230,5/1/2004
Sevilleta,14,2004,6,110.9,140,6/1/2004
Sevilleta,14,2004,7,156.5,18.3,7/1/2004
Sevilleta,14,2004,8,166.6,344,8/1/2004
Sevilleta,14,2004,9,191,2.5,9/1/2004
Sevilleta,14,2004,10,176.4,166,10/1/2004
Sevilleta,14,2004,11,167.7,741,11/1/2004
Sevilleta,14,2004,12,161.6,970,12/1/2004
Sevilleta,14,2005,1,171.3,766,1/1/2005
Sevilleta,14,2005,2,173.4,989,2/1/2005
Sevilleta,14,2005,3,85.3,1180,3/1/2005
Sevilleta,14,2005,4,62.7,2930,4/1/2005
Sevilleta,14,2005,5,85,4830,5/1/2005
Sevilleta,14,2005,6,132.2,3790,6/1/2005
Sevilleta,14,2005,7,69.3,197,7/1/2005
Sevilleta,14,2005,8,98.8,765,8/1/2005
Sevilleta,14,2005,9,161.5,54.1,9/1/2005
Sevilleta,14,2005,10,167.9,472,10/1/2005
Sevilleta,14,2005,11,173.9,823,11/1/2005
Sevilleta,14,2005,12,156.3,724,12/1/2005
Sevilleta,14,2006,1,156.1,536,1/1/2006
Sevilleta,14,2006,2,161,620,2/1/2006
Sevilleta,14,2006,3,99.6,176,3/1/2006
Sevilleta,14,2006,4,94.5,204,4/1/2006
Sevilleta,14,2006,5,93.4,180,5/1/2006
Sevilleta,14,2006,6,147,166,6/1/2006
Sevilleta,14,2006,7,138.2,168,7/1/2006
Sevilleta,14,2006,8,113.6,1860,8/1/2006
Sevilleta,14,2006,9,117.4,94.7,9/1/2006
Sevilleta,14,2006,10,118.6,1490,10/1/2006
Sevilleta,14,2006,11,134.1,1320,11/1/2006
Sevilleta,14,2006,12,145.1,1320,12/1/2006
Sevilleta,14,2007,1,155.7,946,1/1/2007
Sevilleta,14,2007,2,153.7,946,2/1/2007
Sevilleta,14,2007,3,144.5,1490,3/1/2007
Sevilleta,14,2007,4,68.8,1090,4/1/2007
Sevilleta,14,2007,5,48.8,3000,5/1/2007
Sevilleta,14,2007,6,71.8,624,6/1/2007
Sevilleta,14,2007,7,131.08,62.1,7/1/2007
Sevilleta,14,2007,8,171.08,23.6,8/1/2007
Sevilleta,14,2007,9,181.98,26.5,9/1/2007
Sevilleta,14,2007,10,184.88,126,10/1/2007
Sevilleta,14,2007,11,140.58,820,11/1/2007
Sevilleta,14,2007,12,122.58,962,12/1/2007
Sevilleta,14,2008,1,124.78,931,1/1/2008
Sevilleta,14,2008,2,99.78,1180,2/1/2008
Sevilleta,14,2008,3,115.38,1900,3/1/2008
Sevilleta,14,2008,4,35.28,2570,4/1/2008
Sevilleta,14,2008,5,35.68,2610,5/1/2008
Sevilleta,14,2008,6,45.58,2580,6/1/2008
Sevilleta,14,2008,7,100.38,893,7/1/2008
Sevilleta,14,2008,8,139.18,744,8/1/2008
Sevilleta,14,2008,9,165.18,148,9/1/2008
Sevilleta,14,2008,10,170.08,440,10/1/2008
Sevilleta,14,2008,11,134.18,520,11/1/2008
Sevilleta,14,2008,12,150.48,548,12/1/2008
Sevilleta,14,2009,1,138.78,727,1/1/2009
Sevilleta,14,2009,2,143.78,781,2/1/2009
Sevilleta,14,2009,3,146.58,547,3/1/2009
Sevilleta,14,2009,4,85.18,882,4/1/2009
Sevilleta,14,2009,5,51.98,3450,5/1/2009
Sevilleta,14,2009,6,56.78,1440,6/1/2009
Sevilleta,14,2009,7,131.38,72.9,7/1/2009
Sevilleta,14,2009,8,164.78,167,8/1/2009
Sevilleta,14,2009,9,181.18,240,9/1/2009
Sevilleta,14,2009,10,134.28,90.3,10/1/2009
Sevilleta,14,2009,11,153.28,346,11/1/2009
Sevilleta,14,2009,12,173.48,679,12/1/2009
Sevilleta,14,2010,1,176.78,751,1/1/2010
Sevilleta,14,2010,2,179.18,729,2/1/2010
Sevilleta,14,2010,3,161.88,598,3/1/2010
Sevilleta,14,2010,4,110.48,2650,4/1/2010
Sevilleta,14,2010,5,49.88,1710,5/1/2010
Sevilleta,14,2010,6,62.28,774,6/1/2010
Sevilleta,14,2010,7,141.78,80.6,7/1/2010
Sevilleta,14,2010,8,162.98,604,8/1/2010
Sevilleta,14,2010,9,187.98,110,9/1/2010
Sevilleta,14,2010,10,187.28,50.6,10/1/2010
Sevilleta,14,2010,11,166.58,570,11/1/2010
Sevilleta,14,2010,12,131.48,934,12/1/2010
Sevilleta,14,2011,1,141.08,797,1/1/2011
Sevilleta,14,2011,2,150.475,640,2/1/2011
Sevilleta,14,2011,3,98.28,378,3/1/2011
Sevilleta,14,2011,4,121.68,153,4/1/2011
Sevilleta,14,2011,5,123.48,332,5/1/2011
Sevilleta,14,2011,6,159.38,193,6/1/2011
Sevilleta,14,2011,7,177.38,21.1,7/1/2011
Sevilleta,14,2011,8,191.38,15.3,8/1/2011
Sevilleta,14,2011,9,202.18,45.7,9/1/2011
Sevilleta,14,2011,10,208.18,62.6,10/1/2011
Sevilleta,14,2011,11,161.38,1030,11/1/2011
Sevilleta,14,2011,12,160.48,1030,12/1/2011
Sevilleta,14,2012,1,173.78,683,1/1/2012
Sevilleta,14,2012,2,173.08,716,2/1/2012
Sevilleta,14,2012,3,172.58,717,3/1/2012
Sevilleta,14,2012,4,150.98,647,4/1/2012
Sevilleta,14,2012,5,175.88,457,5/1/2012
Sevilleta,14,2012,6,115.88,125,6/1/2012
Sevilleta,14,2012,7,165.78,68,7/1/2012
Sevilleta,14,2012,8,207.68,10.1,8/1/2012
Sevilleta,14,2012,9,217.18,10,9/1/2012
Sevilleta,14,2012,10,230.8,8,10/1/2012
Sevilleta,14,2012,11,228.8,375,11/1/2012
Sevilleta,14,2012,12,166.38,731,12/1/2012
Sevilleta,14,2013,1,184.98,447,1/1/2013
Sevilleta,14,2013,2,182.58,548,2/1/2013
Sevilleta,14,2013,3,201.18,231,3/1/2013
Sevilleta,14,2013,4,112.78,169,4/1/2013
Sevilleta,14,2013,5,124.06,197,5/1/2013
Sevilleta,14,2013,6,169.26,44.9,6/1/2013
Sevilleta,14,2013,7,196.56,70.2,7/1/2013
Sevilleta,14,2013,8,211.66,44.6,8/1/2013
Sevilleta,14,2013,9,178.86,6440,9/1/2013
Sevilleta,14,2013,10,144.66,970,10/1/2013
Sevilleta,14,2013,11,164.86,1080,11/1/2013
Sevilleta,14,2013,12,174.76,744,12/1/2013
Sevilleta,14,2014,1,184.26,580,1/1/2014
Sevilleta,14,2014,2,185.86,590,2/1/2014
Sevilleta,14,2014,3,190.86,301,3/1/2014
Sevilleta,14,2014,4,206.46,181,4/1/2014
Sevilleta,14,2014,5,178.78,664,5/1/2014
Sevilleta,14,2014,6,140.28,167,6/1/2014
Sevilleta,14,2014,7,172.28,337,7/1/2014
Sevilleta,14,2014,8,189.98,521,8/1/2014
Sevilleta,14,2014,9,215.48,205,9/1/2014
Sevilleta,14,2014,10,205.58,152,10/1/2014
Sevilleta,14,2014,11,170.18,823,11/1/2014
Sevilleta,14,2014,12,150.88,805,12/1/2014
Sevilleta,14,2015,1,165.88,656,1/1/2015
Sevilleta,14,2015,2,164.28,724,2/1/2015
Sevilleta,14,2015,3,174.28,626,3/1/2015
Sevilleta,14,2015,4,186.08,360,4/1/2015
Sevilleta,14,2015,5,159.38,710,5/1/2015
Sevilleta,14,2015,6,121.98,1850,6/1/2015
Sevilleta,14,2015,7,148.28,486,7/1/2015
Sevilleta,14,2015,8,170.18,223,8/1/2015
Sevilleta,14,2015,9,193.18,45.6,9/1/2015
Sevilleta,14,2015,10,196.78,59.7,10/1/2015
Sevilleta,14,2015,11,152.68,1140,11/1/2015
Sevilleta,14,2015,12,155.88,1630,12/1/2015
Sevilleta,14,2016,1,184.58,893,1/1/2016
Sevilleta,14,2016,2,186.18,857,2/1/2016
Sevilleta,14,2016,3,179.18,976,3/1/2016
Sevilleta,14,2016,4,200.58,394,4/1/2016
Sevilleta,14,2016,5,195.48,570,5/1/2016
Sevilleta,14,2016,6,172.88,974,6/1/2016
Sevilleta,14,2016,7,156.18,80.6,7/1/2016
Sevilleta,14,2016,8,186.98,363,8/1/2016
Sevilleta,14,2016,9,206.18,60.9,9/1/2016
Sevilleta,14,2016,10,219.18,39.2,10/1/2016
Sevilleta,14,2016,11,216.88,515,11/1/2016
Sevilleta,14,2016,12,186.88,807,12/1/2016
Sevilleta,14,2017,1,170.38,1100,1/1/2017
Sevilleta,14,2017,2,154.48,1060,2/1/2017
Sevilleta,14,2017,3,158.88,1570,3/1/2017
Sevilleta,14,2017,4,152.68,,4/1/2017
Sevilleta,14,2017,5,143.08,4310,5/1/2017
Sevilleta,14,2017,6,156.98,631,6/1/2017
Sevilleta,14,2017,7,192.68,79,7/1/2017
Sevilleta,14,2017,8,160.68,308,8/1/2017
Sevilleta,14,2017,9,201.78,53.1,9/1/2017
Sevilleta,14,2017,10,190.08,531,10/1/2017
Sevilleta,14,2017,11,185.48,1270,11/1/2017
Sevilleta,14,2017,12,182.78,1250,12/1/2017
Sevilleta,14,2018,1,201.68,,1/1/2018
Valencia Clear,15,2003,6,119.8,15,6/1/2003
Valencia Clear,15,2003,7,120.2,0,7/1/2003
Valencia Clear,15,2003,8,111.8,0,8/1/2003
Valencia Clear,15,2003,9,114.8,11.5,9/1/2003
Valencia Clear,15,2003,10,116.6,16.2,10/1/2003
Valencia Clear,15,2003,11,87.4,543,11/1/2003
Valencia Clear,15,2003,12,92.5,495,12/1/2003
Valencia Clear,15,2004,1,80.8,584,1/1/2004
Valencia Clear,15,2004,2,84.6,475,2/1/2004
Valencia Clear,15,2004,3,81.2,495,3/1/2004
Valencia Clear,15,2004,4,60.5,935,4/1/2004
Valencia Clear,15,2004,5,43.3,2140,5/1/2004
Valencia Clear,15,2004,6,112.2,86.8,6/1/2004
Valencia Clear,15,2004,7,130.4,6,7/1/2004
Valencia Clear,15,2004,8,147.8,69.5,8/1/2004
Valencia Clear,15,2004,9,116.7,0.2,9/1/2004
Valencia Clear,15,2004,10,109.5,109,10/1/2004
Valencia Clear,15,2004,11,87.4,651,11/1/2004
Valencia Clear,15,2004,12,72.3,937,12/1/2004
Valencia Clear,15,2005,1,75.8,747,1/1/2005
Valencia Clear,15,2005,2,65.7,1010,2/1/2005
Valencia Clear,15,2005,3,69.1,1120,3/1/2005
Valencia Clear,15,2005,4,32.3,3270,4/1/2005
Valencia Clear,15,2005,5,24.6,4860,5/1/2005
Valencia Clear,15,2005,6,43.9,3540,6/1/2005
Valencia Clear,15,2005,7,110.8,161,7/1/2005
Valencia Clear,15,2005,8,114.1,,8/1/2005
Valencia Clear,15,2005,9,132,,9/1/2005
Valencia Clear,15,2005,10,105.8,319,10/1/2005
Valencia Clear,15,2005,11,97,,11/1/2005
Valencia Clear,15,2005,12,93,,12/1/2005
Valencia Clear,15,2006,1,97.7,,1/1/2006
Valencia Clear,15,2006,2,98.7,,2/1/2006
Valencia Clear,15,2006,3,111.1,106,3/1/2006
Valencia Clear,15,2006,4,99.2,213,4/1/2006
Valencia Clear,15,2006,5,111.9,121,5/1/2006
Valencia Clear,15,2006,6,109.2,230,6/1/2006
Valencia Clear,15,2006,7,118.6,29,7/1/2006
Valencia Clear,15,2006,8,75.9,1590,8/1/2006
Valencia Clear,15,2006,9,,22,9/1/2006
Valencia Clear,15,2006,10,78.6,1010,10/1/2006
Valencia Clear,15,2006,11,76.8,1030,11/1/2006
Valencia Clear,15,2006,12,81.5,920,12/1/2006
Valencia Clear,15,2007,1,90.7,684,1/1/2007
Valencia Clear,15,2007,2,85.6,836,2/1/2007
Valencia Clear,15,2007,3,68.2,1140,3/1/2007
Valencia Clear,15,2007,4,70.5,905,4/1/2007
Valencia Clear,15,2007,5,63.9,1540,5/1/2007
Valencia Clear,15,2007,6,86.1,562,6/1/2007
Valencia Clear,15,2007,7,120.3,51,7/1/2007
Valencia Clear,15,2007,8,123,32.4,8/1/2007
Valencia Clear,15,2007,9,129.5,21.1,9/1/2007
Valencia Clear,15,2007,10,126.6,19.8,10/1/2007
Valencia Clear,15,2007,11,92.7,767,11/1/2007
Valencia Clear,15,2007,12,76.9,1070,12/1/2007
Valencia Clear,15,2008,1,82.375,822,1/1/2008
Valencia Clear,15,2008,2,82.6,1030,2/1/2008
Valencia Clear,15,2008,3,59.54,1980,3/1/2008
Valencia Clear,15,2008,4,42,2670,4/1/2008
Valencia Clear,15,2008,5,46.5,2990,5/1/2008
Valencia Clear,15,2008,6,56.36,2390,6/1/2008
Valencia Clear,15,2008,7,84.1,714,7/1/2008
Valencia Clear,15,2008,8,99.3,336,8/1/2008
Valencia Clear,15,2008,9,113.9,95.3,9/1/2008
Valencia Clear,15,2008,10,106.3,245,10/1/2008
Valencia Clear,15,2008,11,98.4,651,11/1/2008
Valencia Clear,15,2008,12,99,563,12/1/2008
Valencia Clear,15,2009,1,87.1,797,1/1/2009
Valencia Clear,15,2009,2,92,660,2/1/2009
Valencia Clear,15,2009,3,88.6,469,3/1/2009
Valencia Clear,15,2009,4,78.1,972,4/1/2009
Valencia Clear,15,2009,5,40.8,4030,5/1/2009
Valencia Clear,15,2009,6,60.6,1520,6/1/2009
Valencia Clear,15,2009,7,129.3,76.4,7/1/2009
Valencia Clear,15,2009,8,113.5,212,8/1/2009
Valencia Clear,15,2009,9,114.5,201,9/1/2009
Valencia Clear,15,2009,10,109.3,68.6,10/1/2009
Valencia Clear,15,2009,11,93.4,690,11/1/2009
Valencia Clear,15,2009,12,93.6,618,12/1/2009
Valencia Clear,15,2010,1,89.5,760,1/1/2010
Valencia Clear,15,2010,2,88.3,752,2/1/2010
Valencia Clear,15,2010,3,92.4,535,3/1/2010
Valencia Clear,15,2010,4,44.3,2270,4/1/2010
Valencia Clear,15,2010,5,61,1340,5/1/2010
Valencia Clear,15,2010,6,99.8,362,6/1/2010
Valencia Clear,15,2010,7,111.9,67.1,7/1/2010
Valencia Clear,15,2010,8,108.6,157,8/1/2010
Valencia Clear,15,2010,9,119.8,34.9,9/1/2010
Valencia Clear,15,2010,10,123.5,23.4,10/1/2010
Valencia Clear,15,2010,11,95.6,637,11/1/2010
Valencia Clear,15,2010,12,84,1110,12/1/2010
Valencia Clear,15,2011,1,,773,1/1/2011
Valencia Clear,15,2011,2,93,635,2/1/2011
Valencia Clear,15,2011,3,95.4,406,3/1/2011
Valencia Clear,15,2011,4,100.5,45.2,4/1/2011
Valencia Clear,15,2011,5,106.6,290,5/1/2011
Valencia Clear,15,2011,6,119.2,112,6/1/2011
Valencia Clear,15,2011,7,127.5,14,7/1/2011
Valencia Clear,15,2011,8,129.3,11.6,8/1/2011
Valencia Clear,15,2011,9,124.1,40,9/1/2011
Valencia Clear,15,2011,10,126.4,74,10/1/2011
Valencia Clear,15,2011,11,90.1,998,11/1/2011
Valencia Clear,15,2011,12,74.8,1060,12/1/2011
Valencia Clear,15,2012,1,92.7,635,1/1/2012
Valencia Clear,15,2012,2,89.7,720,2/1/2012
Valencia Clear,15,2012,3,90.8,779,3/1/2012
Valencia Clear,15,2012,4,80.4,775,4/1/2012
Valencia Clear,15,2012,5,98.6,320,5/1/2012
Valencia Clear,15,2012,6,119,92.2,6/1/2012
Valencia Clear,15,2012,7,130.7,13.1,7/1/2012
Valencia Clear,15,2012,8,126.2,40,8/1/2012
Valencia Clear,15,2012,9,137.875,15.8,9/1/2012
Valencia Clear,15,2012,10,135.25,6.9,10/1/2012
Valencia Clear,15,2012,11,111.4,451,11/1/2012
Valencia Clear,15,2012,12,91.8,723,12/1/2012
Valencia Clear,15,2013,1,108,389,1/1/2013
Valencia Clear,15,2013,2,100.6,444,2/1/2013
Valencia Clear,15,2013,3,106.8,186,3/1/2013
Valencia Clear,15,2013,4,114,137,4/1/2013
Valencia Clear,15,2013,5,116.8,132,5/1/2013
Valencia Clear,15,2013,6,132,24,6/1/2013
Valencia Clear,15,2013,7,132.5,20.3,7/1/2013
Valencia Clear,15,2013,8,140.8,13.5,8/1/2013
Valencia Clear,15,2013,9,86.7,1390,9/1/2013
Valencia Clear,15,2013,10,111.8,158,10/1/2013
Valencia Clear,15,2013,11,84.6,854,11/1/2013
Valencia Clear,15,2013,12,93.4,619,12/1/2013
Valencia Clear,15,2014,1,98.2,553,1/1/2014
Valencia Clear,15,2014,2,100,539,2/1/2014
Valencia Clear,15,2014,3,96.9,289,3/1/2014
Valencia Clear,15,2014,4,115.3,99.2,4/1/2014
Valencia Clear,15,2014,5,91.06,543,5/1/2014
Valencia Clear,15,2014,6,119.46,130,6/1/2014
Valencia Clear,15,2014,7,101.36,181,7/1/2014
Valencia Clear,15,2014,8,115.06,73.3,8/1/2014
Valencia Clear,15,2014,9,118.825,12.3,9/1/2014
Valencia Clear,15,2014,10,118.16,105,10/1/2014
Valencia Clear,15,2014,11,91.46,702,11/1/2014
Valencia Clear,15,2014,12,85.66,812,12/1/2014
Valencia Clear,15,2015,1,90.2,618,1/1/2015
Valencia Clear,15,2015,2,84.075,779,2/1/2015
Valencia Clear,15,2015,3,90.325,594,3/1/2015
Valencia Clear,15,2015,4,105.56,150,4/1/2015
Valencia Clear,15,2015,5,90.96,785,5/1/2015
Valencia Clear,15,2015,6,73.96,1820,6/1/2015
Valencia Clear,15,2015,7,95.66,463,7/1/2015
Valencia Clear,15,2015,8,107.06,141,8/1/2015
Valencia Clear,15,2015,9,129.16,13.2,9/1/2015
Valencia Clear,15,2015,10,,,10/1/2015
Valencia Clear,15,2015,11,67.46,1390,11/1/2015
Valencia Clear,15,2015,12,56.46,1890,12/1/2015
Valencia Clear,15,2016,1,89.66,665,1/1/2016
Valencia Clear,15,2016,2,83,837,2/1/2016
Valencia Clear,15,2016,3,83.6,650,3/1/2016
Valencia Clear,15,2016,4,91.2,482,4/1/2016
Valencia Clear,15,2016,5,86.8,798,5/1/2016
Valencia Clear,15,2016,6,84.8,960,6/1/2016
Valencia Clear,15,2016,7,117.3,79.9,7/1/2016
Valencia Clear,15,2016,8,121.8,46.8,8/1/2016
Valencia Clear,15,2016,9,132.6,33.6,9/1/2016
Valencia Clear,15,2016,10,130.1,14.4,10/1/2016
Valencia Clear,15,2016,11,96.5,560,11/1/2016
Valencia Clear,15,2016,12,84.8,806,12/1/2016
Valencia Clear,15,2017,1,78.8,899,1/1/2017
Valencia Clear,15,2017,2,77.7,1040,2/1/2017
Valencia Clear,15,2017,3,55,1940,3/1/2017
Valencia Clear,15,2017,4,41.3,3050,4/1/2017
Valencia Clear,15,2017,5,18.8,4420,5/1/2017
Valencia Clear,15,2017,6,85.3,754,6/1/2017
Valencia Clear,15,2017,7,129.9,66.2,7/1/2017
Valencia Clear,15,2017,8,120.2,97.3,8/1/2017
Valencia Clear,15,2017,9,132.9,19.7,9/1/2017
Valencia Clear,15,2017,10,86.1,517,10/1/2017
Valencia Clear,15,2017,11,72.8,1280,11/1/2017
Valencia Clear,15,2017,12,78.2,1100,12/1/2017
Valencia Clear,15,2018,1,92.9,,1/1/2018
Valencia Forest,16,2003,6,179.6,15,6/1/2003
Valencia Forest,16,2003,7,184.7,0,7/1/2003
Valencia Forest,16,2003,8,177.6,0,8/1/2003
Valencia Forest,16,2003,9,175.125,11.5,9/1/2003
Valencia Forest,16,2003,10,173.75,16.2,10/1/2003
Valencia Forest,16,2003,11,142.9,543,11/1/2003
Valencia Forest,16,2003,12,138.8,495,12/1/2003
Valencia Forest,16,2004,1,135.8,584,1/1/2004
Valencia Forest,16,2004,2,140.6,475,2/1/2004
Valencia Forest,16,2004,3,135.6,495,3/1/2004
Valencia Forest,16,2004,4,115.8,935,4/1/2004
Valencia Forest,16,2004,5,100.2,2140,5/1/2004
Valencia Forest,16,2004,6,175,86.8,6/1/2004
Valencia Forest,16,2004,7,193,6,7/1/2004
Valencia Forest,16,2004,8,210.8,69.5,8/1/2004
Valencia Forest,16,2004,9,186.8,0.2,9/1/2004
